Trip Year,Trip Month,Start Station,Start Latitude,Start Longitude,Total Trips Started
2020,September,12 Ave & W 125 St,40.818299,-73.960405,3841
2020,September,12 Ave & W 40 St,40.76087502,-74.00277668,12869
2020,September,12 St & 4 Ave,40.668603,-73.9904394,12
2020,September,14 St & 5 Ave,40.666287,-73.98895053,1768
2020,September,14 St & 7 Ave,40.663779,-73.98396846,1457
2020,September,19 St & 24 Ave,40.7774552,-73.9225403,1194
2020,September,2 Ave & 36 St,40.65708867,-74.00870204,1345
2020,September,2 Ave & E 104 St,40.7892105,-73.94370784,1939
2020,September,2 Ave & E 122 St,40.8006721,-73.9349,965
2020,September,2 Ave & E 125 St,40.802554,-73.933509,1142
2020,September,2 Ave & E 31 St,40.74290902,-73.97706058,7327
2020,September,2 Ave & E 72 St,40.76876203,-73.95840794,5828
2020,September,2 Ave & E 96 St,40.7839636,-73.9471673,3835
2020,September,2 Ave & E 99 St,40.7862586,-73.94552579,1626
2020,September,21 St & 31 Dr,40.7659,-73.930819,1140
2020,September,21 St & 36 Ave,40.7601853,-73.9362726,626
2020,September,21 St & 38 Ave,40.7576314,-73.9391224,225
2020,September,21 St & 43 Ave,40.75052534,-73.94594845,463
2020,September,21 St & Hoyt Ave S,40.774645,-73.923706,1430
2020,September,21 St & Queens Plaza North,40.75325964,-73.94335788,988
2020,September,23 Ave & 27 St,40.776165,-73.9153175,487
2020,September,24 Ave & 26 St,40.774591,-73.918544,664
2020,September,24 Ave & 29 St,40.7729,-73.916142,565
2020,September,24 St & 41 Ave,40.752474,-73.939991,835
2020,September,27 Ave & 3 St,40.77485,-73.9342,399
2020,September,27 Ave & 9 St,40.7739825,-73.9309134,711
2020,September,27 St & Hunter St,40.7485,-73.941275,1798
2020,September,28 Ave & 35 St,40.7671,-73.9169858,1403
2020,September,28 Ave & 44 St,40.76408932,-73.91065121,505
2020,September,28 St & 36 Ave,40.757186,-73.932719,716
2020,September,28 St & 41 Ave,40.751047,-73.93797,1457
2020,September,3 Ave & 14 St,40.6685455,-73.99333264,875
2020,September,3 Ave & Carroll St,40.677027,-73.9865,580
2020,September,3 Ave & E 100 St,40.7877214,-73.94728331,872
2020,September,3 Ave & E 112 St,40.795508,-73.941606,1209
2020,September,3 Ave & E 163 St,40.823872,-73.908699,19
2020,September,3 Ave & E 169 St,40.832678,-73.905158,159
2020,September,3 Ave & E 170 St,40.834857,-73.903743,59
2020,September,3 Ave & E 172 St,40.839586,-73.900277,2
2020,September,3 Ave & E 174 St,40.84224,-73.8985,5
2020,September,3 Ave & E 62 St,40.76312584,-73.96526895,2941
2020,September,3 Ave & E 71 St,40.76873687,-73.96119945,1859
2020,September,3 Ave & E 72 St,40.7699426,-73.96060712,2137
2020,September,3 Ave & Franklin Ave,40.82696,-73.907451,94
2020,September,3 Ave & Schermerhorn St,40.68683208,-73.9796772,2361
2020,September,3 St & 3 Ave,40.6750705,-73.98775226,1096
2020,September,3 St & 7 Ave,40.6703837,-73.97839676,1760
2020,September,3 St & Hoyt St,40.6777287,-73.99364123,544
2020,September,3 St & Prospect Park West,40.668132,-73.97363831,3251
2020,September,30 Ave & 21 St,40.7703743,-73.9286078,609
2020,September,31 Ave & 14 St,40.7682,-73.9322662,646
2020,September,31 Ave & 30 St,40.7647,-73.9240312,1296
2020,September,31 Ave & 34 St,40.763154,-73.920827,1954
2020,September,31 Ave & Crescent St,40.7658346,-73.9265474,1027
2020,September,31 Ave & Steinway St,40.7611488,-73.9170071,1614
2020,September,31 St & 23 Ave,40.7747878,-73.9125551,1868
2020,September,31 St & Astoria Blvd,40.7699176,-73.9184057,883
2020,September,31 St & Broadway,40.761584,-73.925921,1962
2020,September,31 St & Hoyt Ave N,40.7711528,-73.9170074,655
2020,September,31 St & Newtown Ave,40.76754878,-73.92093346,2171
2020,September,31 St & Northern Blvd,40.75186951,-73.9334929,597
2020,September,31 St & Thomson Ave,40.74469738,-73.93540375,701
2020,September,34 Ave & 13 St,40.7638753,-73.9364848,447
2020,September,34 Ave & 21 St,40.7628138,-73.9342862,494
2020,September,34 Ave & 38 St,40.756913,-73.921631,1597
2020,September,34 St & 35 Ave,40.7569332,-73.9262231,878
2020,September,35 Ave & 10 St,40.76315482,-73.9398551,487
2020,September,35 Ave & 37 St,40.7557327,-73.9236611,863
2020,September,35 St & 34 Ave,40.7580583,-73.9242751,865
2020,September,35 St & Broadway,40.760339,-73.9222427,1161
2020,September,36 Ave & 10 St,40.7614376,-73.9411265,779
2020,September,36 Ave & 31 St,40.75651273,-73.92957486,1403
2020,September,37 Ave & 35 St,40.7531106,-73.9279917,759
2020,September,37 St & 24 Ave,40.7701477,-73.9120938,728
2020,September,38 Ave & 29 St,40.75473,-73.93367,971
2020,September,39 St & 2 Ave,40.65539977,-74.01062787,625
2020,September,4 Ave & 9 St,40.6705135,-73.98876585,1286
2020,September,4 Ave & E 12 St,40.732647,-73.99011,4445
2020,September,40 Ave & 9 St,40.75742,-73.945133,570
2020,September,40 Ave & Crescent St,40.7535992,-73.93795609,495
2020,September,43 St & Broadway,40.7577284,-73.9166368,1729
2020,September,44 Dr & 21 St,40.748,-73.9460927,1408
2020,September,44 Dr & Jackson Ave,40.74718234,-73.9432635,2064
2020,September,45 Rd & 11 St,40.74708586,-73.94977234,1943
2020,September,46 Ave & 5 St,40.74731,-73.95451,2980
2020,September,47 Ave & 31 St,40.743,-73.93561,769
2020,September,47 Ave & Skillman Ave,40.74375241,-73.94176483,168
2020,September,48 Ave & 30 Pl,40.74128309,-73.93725872,361
2020,September,48 Ave & 5 St,40.74436329,-73.95587325,1027
2020,September,49 Ave & 21 St,40.74252,-73.948852,353
2020,September,5 Av & W 139 St,40.815484,-73.935856,1441
2020,September,5 Ave & 3 St,40.6728155,-73.98352355,2226
2020,September,5 Ave & E 103 St,40.7922553,-73.95249933,3394
2020,September,5 Ave & E 126 St,40.80698,-73.941747,1458
2020,September,5 Ave & E 135 St,40.812191,-73.937838,720
2020,September,5 Ave & E 29 St,40.7451677,-73.98683077,5348
2020,September,5 Ave & E 63 St,40.766368,-73.971518,3572
2020,September,5 Ave & E 73 St,40.77282817,-73.96685276,8578
2020,September,5 Ave & E 78 St,40.77632142,-73.96427393,4421
2020,September,5 Ave & E 88 St,40.78307,-73.95939,6193
2020,September,5 Ave & E 93 St,40.7857851,-73.957481,2526
2020,September,5 Ave & W 131 St,40.81014,-73.93973,835
2020,September,5 St & 51 Ave,40.7423737,-73.9566,497
2020,September,5 St & 6 Ave,40.6704836,-73.98208968,777
2020,September,6 Ave & 12 St,40.6663181,-73.9854617,1174
2020,September,6 Ave & 9 St,40.668127,-73.98377641,1013
2020,September,6 Ave & Broome St,40.72430832,-74.00473036,5103
2020,September,6 Ave & Canal St,40.72243797,-74.00566443,2646
2020,September,6 Ave & W 33 St,40.74901271,-73.98848395,8432
2020,September,6 Ave & W 34 St,40.74964,-73.98805,7501
2020,September,6 St & 7 Ave,40.6686627,-73.97988067,1450
2020,September,7 Ave & Central Park South,40.76674056,-73.97906899,6700
2020,September,7 Ave & Park Pl,40.6776147,-73.97324283,2170
2020,September,7 St & 3 Ave,40.67260298,-73.98983002,585
2020,September,7 St & 5 Ave,40.6704922,-73.98541675,881
2020,September,8 Ave & W 31 St,40.75058535,-73.99468482,6258
2020,September,8 Ave & W 33 St,40.751551,-73.993934,7721
2020,September,8 Ave & W 38 St,40.75461,-73.99177,7364
2020,September,8 Ave & W 52 St,40.76370739,-73.9851615,6832
2020,September,9 Ave & W 18 St,40.74317449,-74.00366443,3883
2020,September,9 Ave & W 22 St,40.7454973,-74.00197139,8585
2020,September,9 Ave & W 28 St,40.74937024,-73.99923384,4925
2020,September,9 Ave & W 45 St,40.76019252,-73.9912551,6214
2020,September,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,1187
2020,September,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,1450
2020,September,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,1449
2020,September,Adam Clayton Powell Blvd & W 126 St,40.80949535,-73.94776493,2433
2020,September,Adam Clayton Powell Blvd & W 130 St,40.812346,-73.946168,601
2020,September,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521,1193
2020,September,Adam Clayton Powell Blvd & W 138 St,40.81695971,-73.94229591,1911
2020,September,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,1127
2020,September,Adam Clayton Powell Blvd & W 151 St,40.825289,-73.936232,370
2020,September,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,1616
2020,September,Albany Ave & Fulton St,40.6800105,-73.938475,616
2020,September,Alexander Ave & E 134 St,40.807466,-73.927107,377
2020,September,Allen St & Hester St,40.71605866,-73.99190759,5648
2020,September,Allen St & Rivington St,40.72019576,-73.98997825,5785
2020,September,Allen St & Stanton St,40.722055,-73.989111,6064
2020,September,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,940
2020,September,Amsterdam Ave & W 125 St,40.813358,-73.956461,1443
2020,September,Amsterdam Ave & W 131 St,40.816355,-73.954295,418
2020,September,Amsterdam Ave & W 136 St,40.819746,-73.951819,586
2020,September,Amsterdam Ave & W 152 St,40.829523,-73.944279,416
2020,September,Amsterdam Ave & W 156 St,40.832081,-73.942386,402
2020,September,Amsterdam Ave & W 162 St,40.83618,-73.939789,513
2020,September,Amsterdam Ave & W 167 St,40.839443,-73.937044,355
2020,September,Amsterdam Ave & W 172 St,40.842173,-73.935111,380
2020,September,Amsterdam Ave & W 175 St,40.844044,-73.933651,305
2020,September,Amsterdam Ave & W 180 St,40.847396,-73.931205,266
2020,September,Amsterdam Ave & W 183 St,40.84925,-73.93022,555
2020,September,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,1742
2020,September,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,6563
2020,September,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,4542
2020,September,Anderson Ave & W 164 St,40.832057,-73.927421,16
2020,September,Astoria Park S & Shore Blvd,40.7767,-73.927631,2343
2020,September,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,2029
2020,September,Atlantic Ave & Furman St,40.69165183,-73.9999786,4147
2020,September,Audobon Ave & W 179 St,40.847305,-73.933291,233
2020,September,Avenue C & E 18 St,40.730563,-73.973984,3122
2020,September,Avenue D & E 10 St,40.72506551,-73.97515833,2376
2020,September,Avenue D & E 3 St,40.72082834,-73.97793172,2873
2020,September,Avenue D & E 8 St,40.72387,-73.975767,1981
2020,September,Baltic St & 5 Ave,40.6795766,-73.97854971,1942
2020,September,Bank St & Hudson St,40.73652889,-74.00618026,4767
2020,September,Bank St & Washington St,40.7361967,-74.00859207,4516
2020,September,Banker St & Meserole Ave,40.72606,-73.95621,1247
2020,September,Barclay St & Church St,40.71291224,-74.01020234,2376
2020,September,Barrow St & Hudson St,40.73172428,-74.00674436,5911
2020,September,Bayard St & Baxter St,40.71602118,-73.99974372,4395
2020,September,Bayard St & Leonard St,40.71915572,-73.94885391,1470
2020,September,Beaver St & Fayette St,40.70099,-73.93921,1173
2020,September,Beck St & Leggett Ave,40.815077,-73.899939,57
2020,September,Bedford Ave & Bergen St,40.676368,-73.952918,2450
2020,September,Bedford Ave & Montgomery St,40.665816,-73.956934,845
2020,September,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3804
2020,September,Bedford Ave & S 9 St,40.70853074,-73.96408963,1392
2020,September,Bergen Ave & E 152 St,40.817166,-73.914737,163
2020,September,Bergen St & Flatbush Ave,40.68094472,-73.97567332,2065
2020,September,Bergen St & Smith St,40.6867443,-73.99063168,3397
2020,September,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,2560
2020,September,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,1375
2020,September,Berkeley Pl & 7 Ave,40.67514684,-73.97523209,37
2020,September,Berry St & N 8 St,40.7190095,-73.95852515,3625
2020,September,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,2053
2020,September,Boerum St & Broadway,40.70538077,-73.94976519,1249
2020,September,Bond St & Bergen St,40.6849668,-73.98620772,1275
2020,September,Bond St & Fulton St,40.68962189,-73.98304269,2818
2020,September,Bradhurst Ave & W 148 St,40.825125,-73.941616,1320
2020,September,Broad St & Bridge St,40.70365182,-74.01167797,1774
2020,September,Broadway & 12 St,40.7668,-73.9347774,771
2020,September,Broadway & Battery Pl,40.70463334,-74.01361706,4509
2020,September,Broadway & Berry St,40.71044554,-73.96525063,167
2020,September,Broadway & E 14 St,40.73454567,-73.99074142,8838
2020,September,Broadway & E 22 St,40.7403432,-73.98955109,9365
2020,September,Broadway & Furman Ave,40.68139,-73.90756,187
2020,September,Broadway & Hancock St,40.68663,-73.9168,758
2020,September,Broadway & Kosciuszko St,40.69329,-73.92852,934
2020,September,Broadway & Madison St,40.68822,-73.91966,1122
2020,September,Broadway & Moylan Pl,40.8143256,-73.9590255,1299
2020,September,Broadway & Roebling St,40.70924826,-73.96063149,1943
2020,September,Broadway & W 122 St,40.8120562,-73.9612547,906
2020,September,Broadway & W 131 St,40.817555,-73.957163,653
2020,September,Broadway & W 133 St,40.8190344,-73.956156,722
2020,September,Broadway & W 153 St,40.831327,-73.946665,580
2020,September,Broadway & W 155 St,40.83299,-73.94592,274
2020,September,Broadway & W 160 St,40.835775,-73.9434,1251
2020,September,Broadway & W 165 St,40.839137,-73.941409,703
2020,September,Broadway & W 25 St,40.74286877,-73.98918629,8695
2020,September,Broadway & W 29 St,40.7462009,-73.98855723,5474
2020,September,Broadway & W 36 St,40.75097711,-73.98765428,3055
2020,September,Broadway & W 37 St,40.75172632,-73.98753523,2732
2020,September,Broadway & W 38 St,40.75299641,-73.98721619,3308
2020,September,Broadway & W 41 St,40.75513557,-73.98658032,5128
2020,September,Broadway & W 49 St,40.76068327,-73.98452729,6015
2020,September,Broadway & W 51 St,40.76228826,-73.98336183,3358
2020,September,Broadway & W 53 St,40.76344058,-73.98268129,2901
2020,September,Broadway & W 56 St,40.7652654,-73.98192338,8676
2020,September,Broadway & W 60 St,40.76915505,-73.98191841,11068
2020,September,Broadway & Whipple St,40.7016657,-73.9437303,1508
2020,September,Brook Ave & E 138 St,40.807408,-73.91924,409
2020,September,Brook Ave & E 141 St,40.809619,-73.917875,133
2020,September,Brook Ave & E 148 St,40.814383,-73.915368,227
2020,September,Brook Ave & E 157 St,40.820713,-73.911759,225
2020,September,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,2634
2020,September,Bus Slip & State St,40.701907,-74.013942,2499
2020,September,Bushwick Ave & Dekalb Ave,40.69502,-73.92825,758
2020,September,Bushwick Ave & Forrest St,40.70076,-73.93641,748
2020,September,Bushwick Ave & Furman Ave,40.68281,-73.90623,218
2020,September,Bushwick Ave & Harman St,40.69356,-73.92524,763
2020,September,Bushwick Ave & Linden St,40.69146,-73.92146,545
2020,September,Bushwick Ave & McKibbin St,40.705517,-73.93936,537
2020,September,Bushwick Ave & Powers St,40.71247661,-73.94100005,1675
2020,September,Bushwick Ave & Stagg St,40.709897,-73.94008,479
2020,September,Butler St & Court St,40.6849894,-73.99440329,862
2020,September,Cabrini Blvd & W 177 St,40.848282,-73.941343,480
2020,September,Cadman Plaza E & Johnson St,40.69531728,-73.99015725,1398
2020,September,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,1728
2020,September,Calyer St & Jewel St,40.72984,-73.94839,860
2020,September,Cambridge Pl & Gates Ave,40.68488,-73.96304,1466
2020,September,Canal St & Rutgers St,40.71427487,-73.98990025,7016
2020,September,Carlton Ave & Dean St,40.6809741,-73.9710097,2019
2020,September,Carlton Ave & Flushing Ave,40.697787,-73.973736,1011
2020,September,Carlton Ave & Park Ave,40.69580705,-73.97355569,883
2020,September,Carmine St & 6 Ave,40.73038599,-74.00214988,9690
2020,September,Carroll St & 5 Ave,40.6751622,-73.9814832,1481
2020,September,Carroll St & 6 Ave,40.6740886,-73.9787282,1530
2020,September,Carroll St & Bond St,40.6786115,-73.99037292,1263
2020,September,Carroll St & Franklin Ave,40.6679411,-73.9588,578
2020,September,Carroll St & Smith St,40.680611,-73.99475825,248
2020,September,Carroll St & Washington Ave,40.6686744,-73.9618148,454
2020,September,Cathedral Pkwy & Broadway,40.804213,-73.96699104,3473
2020,September,Catherine St & Monroe St,40.71117444,-73.99682619,2629
2020,September,Cauldwell Ave & E 158 St,40.81989,-73.908351,73
2020,September,Cauldwell Ave & E 161 St,40.82188,-73.907521,255
2020,September,Cedar St & Evergreen Ave,40.69671,-73.92807,474
2020,September,Cedar St & Myrtle Ave,40.697842,-73.926241,615
2020,September,Center Blvd & 48 Ave,40.745038,-73.957539,1480
2020,September,Center Blvd & 51 Ave,40.74336608,-73.95960689,2315
2020,September,Central Ave & Covert St,40.68929,-73.90951,301
2020,September,Central Ave & Decatur St,40.6882,-73.90798,352
2020,September,Central Ave & Flushing Ave,40.702831,-73.9333,798
2020,September,Central Ave & Himrod St,40.69676,-73.92302,566
2020,September,Central Ave & Melrose St,40.70112,-73.93039,654
2020,September,Central Ave & Starr Street,40.700003,-73.92834,897
2020,September,Central Ave & Weirfield St,40.69055,-73.91181,545
2020,September,Central Ave & Woodbine St,40.69296,-73.91605,530
2020,September,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,6807
2020,September,Central Park S & 6 Ave,40.76590936,-73.97634151,8529
2020,September,Central Park W & W 103 St,40.79603684,-73.96158904,2851
2020,September,Central Park W & W 91 St,40.78866499,-73.96680057,3819
2020,September,Central Park W & W 97 St,40.79249519,-73.96417066,5915
2020,September,Central Park West & W 68 St,40.7734066,-73.97782542,8101
2020,September,Central Park West & W 72 St,40.77579377,-73.97620574,8033
2020,September,Central Park West & W 76 St,40.77896784,-73.97374737,4126
2020,September,Central Park West & W 85 St,40.78476,-73.969862,6006
2020,September,Centre St & Chambers St,40.71273266,-74.0046073,4669
2020,September,Centre St & Seneca Ave,40.69969,-73.9022,267
2020,September,Centre St & Worth St,40.71494807,-74.00234482,2607
2020,September,Cherry St,40.71219906,-73.97948148,3863
2020,September,Christopher St & Greenwich St,40.73291553,-74.00711384,10512
2020,September,Clark St & Henry St,40.69760127,-73.99344559,3020
2020,September,Classon Ave & St Marks Ave,40.6765198,-73.9596082,1548
2020,September,Clay Ave & Claremont Pkwy,40.83999,-73.90549,6
2020,September,Clay Ave & E 173 St,40.843264,-73.904867,297
2020,September,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,1223
2020,September,Clermont Ave & Park Ave,40.69573398,-73.97129668,755
2020,September,Cleveland Pl & Spring St,40.72210379,-73.99724901,9202
2020,September,Cliff St & Fulton St,40.70838,-74.00495,4031
2020,September,Clinton Ave & Flushing Ave,40.69794,-73.96986848,1004
2020,September,Clinton Ave & Myrtle Ave,40.693261,-73.968896,2102
2020,September,Clinton St & 4 Place,40.6783563,-74.00014502,1060
2020,September,Clinton St & Centre St,40.67434,-74.00194698,324
2020,September,Clinton St & Grand St,40.71559509,-73.9870295,6681
2020,September,Clinton St & Joralemon St,40.69239502,-73.99337909,1819
2020,September,Clinton St & Union St,40.6831164,-73.99785267,1336
2020,September,Coffey St & Conover St,40.677236,-74.015665,959
2020,September,College Ave & E 170 St,40.837576,-73.910489,280
2020,September,Columbia Heights & Cranberry St,40.70037867,-73.99548059,1340
2020,September,Columbia St & Degraw St,40.6859296,-74.00242364,1608
2020,September,Columbia St & Kane St,40.68763155,-74.0016256,1217
2020,September,Columbia St & Lorraine St,40.6747055,-74.0075572,190
2020,September,Columbia St & Rivington St,40.71739973,-73.98016555,2368
2020,September,Columbia St & W 9 St,40.6769993,-74.00647134,219
2020,September,Columbus Ave & W 103 St,40.7969347,-73.96434123,843
2020,September,Columbus Ave & W 72 St,40.7770575,-73.97898475,8000
2020,September,Columbus Ave & W 95 St,40.7919557,-73.968087,5216
2020,September,Commerce St & Van Brunt St,40.6812117,-74.00860912,636
2020,September,Concord St & Bridge St,40.69766564,-73.98476437,1388
2020,September,Concourse Village East & E 158 St,40.823732,-73.919379,61
2020,September,Concourse Village West & E 156 St,40.823162,-73.923267,131
2020,September,Congress St & Clinton St,40.6881529,-73.99520919,1637
2020,September,Convent Ave & W 135 St,40.818215,-73.950988,305
2020,September,Convent Ave & W 151 St,40.82831,-73.942924,175
2020,September,Cooper Square & Astor Pl,40.72951496,-73.9907527,5733
2020,September,Court St & Nelson St,40.6763947,-73.99869893,891
2020,September,Court St & State St,40.6902375,-73.99203074,2585
2020,September,Courtlandt Ave & E 149 St,40.816402,-73.919549,346
2020,September,Courtlandt Ave & E 157 St,40.822267,-73.916792,112
2020,September,Crescent St & 30 Ave,40.768692,-73.9249574,1216
2020,September,Crescent St & 34 Ave,40.76108,-73.930562,939
2020,September,Crescent St & 35 Ave,40.7596276,-73.9321455,571
2020,September,Crescent St & Broadway,40.7633589,-73.9286471,1607
2020,September,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,823
2020,September,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,1760
2020,September,Cypress Ave & George St,40.69812,-73.90271,228
2020,September,Cypress Ave & Palmetto St,40.70157341,-73.90876293,216
2020,September,Dawson St & Intervale Ave,40.819999,-73.897263,4
2020,September,DeKalb Ave & Franklin Ave,40.69064807,-73.95746179,1884
2020,September,DeKalb Ave & Hudson Ave,40.689888,-73.981013,2013
2020,September,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,3277
2020,September,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,2494
2020,September,Dean St & 4 Ave,40.68312489,-73.97895137,2115
2020,September,Dean St & Franklin Ave,40.67759207,-73.95563722,2085
2020,September,Dean St & Hoyt St,40.6864442,-73.98759104,1312
2020,September,Degraw St & Hoyt St,40.68199044,-73.99079025,928
2020,September,Degraw St & Smith St,40.6829151,-73.99318208,1695
2020,September,Delancey St & Eldridge St,40.719383,-73.991479,2448
2020,September,Devoe St & Lorimer St,40.71335226,-73.94910336,2040
2020,September,Devoe St & Morgan Ave,40.713811,-73.93515,738
2020,September,Ditmars Blvd & 19 St,40.78145,-73.9183302,1487
2020,September,Division Ave & Hooper St,40.70684203,-73.9544354,1207
2020,September,Division Ave & Marcy Ave,40.70708701,-73.95796783,448
2020,September,Division St & Bowery,40.714193,-73.996732,2727
2020,September,Dock 72 Way & Market St,40.69985,-73.97141,975
2020,September,Douglass St & 3 Ave,40.6802133,-73.98432695,760
2020,September,Douglass St & 4 Ave,40.6792788,-73.98154004,1037
2020,September,Driggs Ave & Lorimer St,40.72179134,-73.9504154,532
2020,September,Driggs Ave & N 9 St,40.71816969,-73.95520136,3221
2020,September,Driggs Ave & N Henry St,40.72325,-73.94308,1908
2020,September,Duane St & Greenwich St,40.71748752,-74.0104554,2175
2020,September,Duffield St & Willoughby St,40.69221589,-73.9842844,1947
2020,September,Dwight St & Van Dyke St,40.67363551,-74.01195556,661
2020,September,E 10 St & 5 Ave,40.73331967,-73.99510132,4302
2020,September,E 10 St & Avenue A,40.72740794,-73.98142006,8342
2020,September,E 102 St & 1 Ave,40.7869946,-73.94164802,3169
2020,September,E 102 St & Park Ave,40.7904828,-73.95033068,1517
2020,September,E 103 St & Lexington Ave,40.7903051,-73.94755757,1812
2020,September,E 106 St & 1 Ave,40.7892529,-73.93956237,1483
2020,September,E 106 St & Lexington Ave,40.791976,-73.945993,1538
2020,September,E 106 St & Madison Ave,40.7934337,-73.94945003,1435
2020,September,E 109 St & 3 Ave,40.79329668,-73.9432083,1337
2020,September,E 11 St & 1 Ave,40.72953837,-73.98426726,6172
2020,September,E 11 St & 2 Ave,40.73047309,-73.98672378,7860
2020,September,E 11 St & Avenue B,40.72746421,-73.97950418,5443
2020,September,E 110 St & Madison Ave,40.7961535,-73.94782145,3021
2020,September,E 114 St & 1 Ave,40.7945663,-73.9362541,1102
2020,September,E 115 St & Lexington Ave,40.797911,-73.9423,1511
2020,September,E 115 St & Madison Ave,40.7989445,-73.944846,831
2020,September,E 116 St & 2 Ave,40.796879,-73.937261,1362
2020,September,E 118 St & 1 Ave,40.79747,-73.93504,1133
2020,September,E 118 St & 3 Ave,40.799139,-73.9389152,1662
2020,September,E 118 St & Madison Ave,40.8014866,-73.9442507,1187
2020,September,E 118 St & Park Ave,40.8005385,-73.9419949,608
2020,September,E 12 St & 3 Ave,40.73223272,-73.98889957,4361
2020,September,E 123 St & Lexington Ave,40.8029263,-73.9379,736
2020,September,E 128 St & 3 Ave,40.805631,-73.934077,143
2020,September,E 128 St & Madison Ave,40.80756,-73.939182,687
2020,September,E 13 St & Avenue A,40.72966729,-73.98067966,10239
2020,September,E 132 St & Madison Ave,40.810224,-73.937195,901
2020,September,E 134 St & Walnut Ave,40.800425,-73.911034,151
2020,September,E 135 St & St Ann's Ave,40.805089,-73.918889,174
2020,September,E 138 St & 5 Av,40.81449,-73.936153,358
2020,September,E 138 St & Canal St W,40.812304,-73.929153,230
2020,September,E 138 St & Cypress Ave,40.805559,-73.914718,158
2020,September,E 138 St & Grand Concourse,40.813224,-73.930605,146
2020,September,E 138 St & Willow Ave,40.804168,-73.911545,157
2020,September,E 141 St & Jackson Ave,40.806896,-73.911837,162
2020,September,E 141 St & St Ann's Ave,40.808633,-73.916124,309
2020,September,E 142 St & 3 Ave,40.812735,-73.923697,255
2020,September,E 144 St & Brook Ave,40.811675,-73.917037,152
2020,September,E 147 St & Bergen Ave,40.814673,-73.91839,263
2020,September,E 149 St & Eagle Ave,40.814046,-73.91186,169
2020,September,E 149 St & Jackson Ave,40.813135,-73.909235,409
2020,September,E 149 St & Morris Ave,40.81734,-73.922962,488
2020,September,E 15 St & 3 Ave,40.734232,-73.986923,6745
2020,September,E 150 St & Gerard Ave,40.820089,-73.928947,623
2020,September,E 153 St & E 157 St,40.826677,-73.929327,63
2020,September,E 155 St & Courtlandt Ave,40.82057,-73.917579,138
2020,September,E 156 & Brook Ave,40.819823,-73.912411,352
2020,September,E 157 St & River Ave,40.825737,-73.927311,23
2020,September,E 158 St & Melrose Ave,40.822215,-73.914688,249
2020,September,E 16 St & 5 Ave,40.73726186,-73.99238967,5919
2020,September,E 16 St & Irving Pl,40.73536706,-73.98797393,2780
2020,September,E 160 St & Tinton Ave,40.820302,-73.903944,169
2020,September,E 161 St & River Ave,40.827883,-73.927111,1303
2020,September,E 163 St & Tiffany St,40.821075,-73.895069,122
2020,September,E 163 St & Union Ave,40.822545,-73.901824,7
2020,September,E 167 St & Clay Ave,40.83094,-73.91125,1
2020,September,E 169 St & Fox St,40.827184,-73.893721,69
2020,September,E 169 St & Webster Ave,40.834015,-73.908863,565
2020,September,E 17 St & Broadway,40.73704984,-73.99009296,11264
2020,September,E 170 St & Webster Ave,40.836103,-73.907199,30
2020,September,E 19 St & 3 Ave,40.73624527,-73.98473765,7042
2020,September,E 2 St & 2 Ave,40.72502876,-73.99069656,5089
2020,September,E 2 St & Avenue A,40.72307749,-73.98583621,5982
2020,September,E 2 St & Avenue B,40.72217444,-73.98368779,6534
2020,September,E 2 St & Avenue C,40.7208736,-73.98085795,3942
2020,September,E 20 St & FDR Drive,40.73314259,-73.97573881,4240
2020,September,E 20 St & Park Ave,40.73827428,-73.98751968,5532
2020,September,E 23 St & 1 Ave,40.736502,-73.97809472,7311
2020,September,E 25 St & 1 Ave,40.7381765,-73.97738662,5376
2020,September,E 27 St & 1 Ave,40.739445,-73.976806,6963
2020,September,E 30 St & Park Ave S,40.74444921,-73.98303529,3590
2020,September,E 31 St & 3 Ave,40.74394314,-73.97966069,7096
2020,September,E 32 St & Park Ave,40.7457121,-73.98194829,5161
2020,September,E 33 St & 1 Ave,40.74322681,-73.97449784,9473
2020,September,E 33 St & 5 Ave,40.74765947,-73.98490707,4874
2020,September,E 39 St & 2 Ave,40.74780373,-73.9734419,256
